lng,lat,Borough,ZipCode,BuildingNumber,StreetName,FiscalYear,PlantingSpaceID,CommunityBoard,PlantingSeason,CityCouncil,TreeID,WOId,WOStatus,CompletedDate
-73.93712489,40.81835235,Manhattan,10037,75,WEST 142 STREET,0,2336336,110,12/31/2024,9,15885075,23952343,Completed,2024-11-25 00:00:00
-73.93812268,40.82029669,Manhattan,10030,112,WEST 144 STREET,0,9591283,110,12/31/2024,9,15886157,23952339,Completed,2024-11-25 00:00:00
-73.93955063,40.82173548,Manhattan,10039,200,WEST 145 STREET,0,12202221,110,12/31/2024,9,15885096,24261349,Completed,2024-11-25 00:00:00
-73.89891905,40.83715835,Bronx,0,crotona,park,0,4142358,203,12/31/2024,0,3845547,24134937,Completed,2024-11-25 00:00:00
-73.90667384,40.84985573,Bronx,10453,110,EAST TREMONT AVENUE ,0,717978,205,12/31/2024,14,15865924,24420437,Completed,2024-11-25 00:00:00
-73.90937234,40.84952476,Bronx,10453,1895,WALTON AVENUE,0,2464473,205,12/31/2024,14,15865946,24420443,Completed,2024-11-25 00:00:00
-73.90680452,40.84999394,Bronx,10453,110,EAST TREMONT AVENUE ,0,12267074,205,12/31/2024,14,15865985,24420446,Completed,2024-11-25 00:00:00
-73.90724910,40.85040994,Bronx,10453,110,EAST TREMONT AVENUE,0,717984,205,12/31/2024,14,15866005,24420448,Completed,2024-11-25 00:00:00
-73.95222873,40.71003052,Brooklyn,11211,379,HOOPER STREET,0,11990332,301,12/31/2024,34,15849968,23727356,Completed,2024-11-25 00:00:00
-73.95233778,40.71074667,Brooklyn,11211,206,BORINQUEN PLACE,0,11975860,301,12/31/2024,34,15849969,23693758,Completed,2024-11-25 00:00:00
-73.95198394,40.71078226,Brooklyn,11211,214,BORINQUEN PLACE,0,11977088,301,12/31/2024,34,15849970,23694152,Completed,2024-11-25 00:00:00
-73.95059746,40.71092094,Brooklyn,11211,514,GRAND STREET,0,10581562,301,12/31/2024,34,15849971,20276898,Completed,2024-11-25 00:00:00
-73.95043408,40.71109418,Brooklyn,11211,519,GRAND ST,0,12308186,301,12/31/2024,34,15849972,24517192,Completed,2024-11-25 00:00:00
-73.94960480,40.71117718,Brooklyn,11211,545,GRAND ST,0,12308185,301,12/31/2024,34,15849973,24517191,Completed,2024-11-25 00:00:00
-73.94791168,40.71118346,Brooklyn,11211,602,GRAND STREET,0,10581561,301,12/31/2024,34,15849974,20276897,Completed,2024-11-25 00:00:00
-73.94734611,40.71154683,Brooklyn,11211,619,GRAND ST,0,11990726,301,12/31/2024,34,15849975,23727440,Completed,2024-11-25 00:00:00
-73.85416022,40.73011158,Queens,11374,99-39,65 AV,0,11031695,406,12/31/2024,29,15979405,21474399,Completed,2024-11-25 00:00:00
-73.90155435,40.85380615,Bronx,10457,2093,ANTHONY AVENUE ,0,12395218,205,12/31/2024,15,15861747,24733876,Completed,2024-11-25 00:00:00
-73.90153136,40.85387717,Bronx,10457,2093,ANTHONY AVENUE ,0,12395216,205,12/31/2024,15,15861758,24733884,Completed,2024-11-25 00:00:00
-73.90157294,40.85375701,Bronx,10457,2093,ANTHONY AVENUE ,0,12395222,205,12/31/2024,15,15861763,24733886,Completed,2024-11-25 00:00:00
-73.91407837,40.84700307,Bronx,10453,1699,DAVIDSON AVENUE ,0,12330767,205,12/31/2024,14,15861885,24579292,Completed,2024-11-25 00:00:00
-73.90159320,40.85370560,Bronx,10457,2093,ANTHONY AVENUE ,0,12395213,205,12/31/2024,15,15861886,24733882,Completed,2024-11-25 00:00:00
-73.94105356,40.71109155,Brooklyn,11206,216,MAUJER STREET,0,3653720,301,12/31/2024,34,15849985,24153991,Completed,2024-11-25 00:00:00
-73.94219049,40.71123489,Brooklyn,11206,269,HUMBOLDT STREET,0,12190681,301,12/31/2024,34,15849986,24232339,Completed,2024-11-25 00:00:00
-73.94220623,40.71134099,Brooklyn,11206,203,MAUJER STREET,0,12190683,301,12/31/2024,34,15849987,24232355,Completed,2024-11-25 00:00:00
-73.94355938,40.71085340,Brooklyn,11206,254,GRAHAM AVENUE,0,2771541,301,12/31/2024,34,15849988,24153979,Completed,2024-11-25 00:00:00
-73.94558667,40.71098193,Brooklyn,11206,219,MANHATTAN AVENUE,0,12190688,301,12/31/2024,34,15849989,24232353,Completed,2024-11-25 00:00:00
-73.94560352,40.71105558,Brooklyn,11206,221,MANHATTAN AVENUE,0,12190689,301,12/31/2024,34,15849990,24232354,Completed,2024-11-25 00:00:00
-73.94851936,40.71051028,Brooklyn,11206,454,LORIMER STREET,0,12148143,301,12/31/2024,34,15849991,24134545,Completed,2024-11-25 00:00:00
-73.94952870,40.71030055,Brooklyn,11206,30,MAUJER STREET,0,12148144,301,12/31/2024,34,15849992,24216187,Completed,2024-11-25 00:00:00
-73.95140400,40.71022482,Brooklyn,11211,333,UNION AVENUE,0,11990324,301,12/31/2024,34,15849993,23727338,Completed,2024-11-25 00:00:00
-73.95052963,40.70959802,Brooklyn,11206,5,TEN EYCK ST,0,12308198,301,12/31/2024,34,15849994,24517258,Completed,2024-11-25 00:00:00
-73.95027309,40.70962123,Brooklyn,11206,11,TEN EYCK ST,0,12308199,301,12/31/2024,34,15849995,24517257,Completed,2024-11-25 00:00:00
-73.94715479,40.71114287,Brooklyn,11211,624,GRAND ST,0,12191890,301,12/31/2024,34,15849976,24235936,Completed,2024-11-25 00:00:00
-73.94571940,40.71175148,Brooklyn,11211,669,GRAND STREET,0,12190687,301,12/31/2024,34,15849977,24232335,Completed,2024-11-25 00:00:00
-73.94569987,40.71165335,Brooklyn,11211,669,GRAND STREET,0,12190684,301,12/31/2024,34,15849978,24232337,Completed,2024-11-25 00:00:00
-73.94557253,40.71178082,Brooklyn,11211,671,GRAND STREET,0,12190682,301,12/31/2024,34,15849979,24232343,Completed,2024-11-25 00:00:00
-73.94365441,40.71174159,Brooklyn,11211,729,GRAND STREET,0,12191888,301,12/31/2024,34,15849980,24235941,Completed,2024-11-25 00:00:00
-73.94343019,40.71176396,Brooklyn,11211,733,GRAND STREET,0,12191889,301,12/31/2024,34,15849981,24235938,Completed,2024-11-25 00:00:00
-73.94133687,40.71180693,Brooklyn,11211,800,GRAND STREET,0,12148137,301,12/31/2024,34,15849982,24216154,Completed,2024-11-25 00:00:00
-73.94101548,40.71122507,Brooklyn,11206,231,MAUJER STREET,0,12190680,301,12/31/2024,34,15849983,24232350,Completed,2024-11-25 00:00:00
-73.94077790,40.71111737,Brooklyn,11206,220,MAUJER STREET,0,3648748,301,12/31/2024,34,15849984,24153993,Completed,2024-11-25 00:00:00
-73.94727574,40.71116157,Brooklyn,11206,622,GRAND STREET,0,12148142,301,12/31/2024,34,15850376,24216184,Completed,2024-11-25 00:00:00
-73.94969307,40.70957489,Brooklyn,11206,16,TEN EYCK STREET,0,12157374,301,12/31/2024,34,15849996,24152590,Completed,2024-11-25 00:00:00
-73.94786222,40.70984478,Brooklyn,11206,63,TEN EYCK ST,0,12308567,301,12/31/2024,34,15849997,24517617,Completed,2024-11-25 00:00:00
-73.94760689,40.70986548,Brooklyn,11206,69,TEN EYCK STREET,0,1000496,301,12/31/2024,34,15849998,24517618,Completed,2024-11-25 00:00:00
-73.95271903,40.70821560,Brooklyn,11211,373,SOUTH 4 STREET,0,715233,301,12/31/2024,34,15849999,23727354,Completed,2024-11-25 00:00:00
-73.95290324,40.70829010,Brooklyn,11211,371,SOUTH 4 STREET,0,11990331,301,12/31/2024,34,15850000,23727353,Completed,2024-11-25 00:00:00
-73.94986592,40.70821269,Brooklyn,11206,15,SCHOLES STREET,0,12157377,301,12/31/2024,34,15850001,24152589,Completed,2024-11-25 00:00:00
-73.95015105,40.70880623,Brooklyn,11206,14,STAGG STREET,0,12157376,301,12/31/2024,34,15850377,24152587,Completed,2024-11-25 00:00:00
-73.90784209,40.85087223,Bronx,10453,64,EAST TREMONT AVENUE ,0,12267066,205,12/31/2024,14,15866094,24420461,Completed,2024-11-25 00:00:00
-73.90659757,40.84978911,Bronx,10453,110,EAST TREMONT AVENUE ,0,12267073,205,12/31/2024,14,15866095,24420464,Completed,2024-11-25 00:00:00
-73.89886815,40.83494842,Bronx,10456,638,CROTONA PARK S,0,11911607,203,12/31/2024,15,15904229,23608137,Completed,2024-11-25 00:00:00
-73.89930141,40.83739170,Bronx,10457,1547,FULTON AV,0,11952495,203,12/31/2024,15,15904234,23641336,Completed,2024-11-25 00:00:00
-73.89793633,40.83469263,Bronx,10456,654,CROTONA PARK S,0,11952525,203,12/31/2024,15,15904235,23641337,Completed,2024-11-25 00:00:00
-73.89926615,40.83728309,Bronx,10457,1547,FULTON AV,0,11952483,203,12/31/2024,15,15904239,23641360,Completed,2024-11-25 00:00:00
-73.89790912,40.83661529,Bronx,10457,1553,CROTONA AV,0,11952493,203,12/31/2024,15,15904243,23641367,Completed,2024-11-25 00:00:00
-73.89911277,40.83713774,Bronx,0,1595,FULTON AV,0,11970657,203,12/31/2024,0,15904257,23692407,Completed,2024-11-25 00:00:00
-73.86717120,40.75620030,Queens,11368,33-41,101 STREET,0,4292436,403,12/31/2024,21,15904346,24654992,Completed,2024-11-25 00:00:00
-73.86278838,40.81912947,Bronx,10473,1812,SEWARD AV ,0,2470826,209,12/31/2024,18,15893903,24473849,Completed,2024-11-26 00:00:00
-73.86336241,40.81457120,Bronx,10473,1776,LACOMBE AVENUE,0,2471138,209,12/31/2024,18,15893904,24473858,Completed,2024-11-26 00:00:00
-73.86347614,40.81499521,Bronx,10473,1775,LACOMBE AVENUE,0,2470710,209,12/31/2024,18,15893905,24473857,Completed,2024-11-26 00:00:00
-73.86315534,40.81787334,Bronx,10473,627,BEACH AVENUE,0,12286902,209,12/31/2024,18,15893906,24473859,Completed,2024-11-26 00:00:00
-73.87775893,40.82689999,Bronx,10472,1124,BOYNTON AVENUE,0,3930428,209,12/31/2024,18,15893900,24268629,Completed,2024-11-26 00:00:00
-73.90054179,40.85097751,Bronx,10457,2019,VALENTINE AVENUE ,0,12231724,205,12/31/2024,15,15869454,24328983,Completed,2024-11-26 00:00:00
-73.93465656,40.75218322,Queens,11101,29-17,40 ave,0,12276446,401,12/31/2024,26,15869493,24441159,Completed,2024-11-26 00:00:00
-73.93500684,40.75212372,Queens,11101,29-17,40 AV,0,12276445,401,12/31/2024,26,15869494,24441162,Completed,2024-11-26 00:00:00
-73.86005387,40.75131227,Queens,11368,104-59,39 AVENUE,0,4040172,403,12/31/2024,21,15861456,24595794,Completed,2024-11-26 00:00:00
-73.86048626,40.75120101,Queens,11368,104-47,39 AVENUE,0,12338925,403,12/31/2024,21,15861461,24595796,Completed,2024-11-26 00:00:00
-73.85633294,40.74753495,Queens,11368,108-017,46 AVENUE,0,11990499,404,12/31/2024,21,15861494,23727633,Completed,2024-11-26 00:00:00
-73.85532279,40.74723419,Queens,11368,108-035,47 AVENUE,0,11990505,404,12/31/2024,21,15861495,23727637,Completed,2024-11-26 00:00:00
-73.85529630,40.74716744,Queens,11368,108-035,47 AVENUE,0,12507128,404,12/31/2024,21,15861498,25014965,Completed,2024-11-26 00:00:00
-73.85550456,40.74756381,Queens,11368,108-036,46 AVENUE,0,12507129,404,12/31/2024,21,15861500,25014971,Completed,2024-11-26 00:00:00
-73.85546947,40.74749169,Queens,11368,108-036,46 AVENUE,0,12507133,404,12/31/2024,21,15861504,25014973,Completed,2024-11-26 00:00:00
-73.85544842,40.74745057,Queens,11368,108-036,46 AVENUE,0,12507134,404,12/31/2024,21,15861516,25014974,Completed,2024-11-26 00:00:00
-73.85393178,40.74734357,Queens,11368,47-002,111 STREET,0,11036866,404,12/31/2024,21,15861518,21491962,Completed,2024-11-26 00:00:00
-73.85531268,40.74719903,Queens,11368,108-035,47 AVENUE,0,12507127,404,12/31/2024,21,15861844,25014956,Completed,2024-11-26 00:00:00
-73.86030303,40.74863352,Queens,11368,104-018,42 AVENUE,0,11990436,404,12/31/2024,21,15861478,23727562,Completed,2024-11-26 00:00:00
-73.86044498,40.74858156,Queens,11368,104-18,42 AVENUE,0,3650009,404,12/31/2024,21,15861479,25014947,Completed,2024-11-26 00:00:00
-73.85691517,40.74899146,Queens,11368,108-19,43 AVENUE,0,3944400,404,12/31/2024,21,15861480,23727634,Completed,2024-11-26 00:00:00
-73.85334658,40.75006112,Queens,11368,111-043,43 AVENUE,0,11990670,404,12/31/2024,21,15861481,23759359,Completed,2024-11-26 00:00:00
-73.85673213,40.74741652,Queens,11368,45-017,108 STREET,0,12086955,404,12/31/2024,21,15861482,23987079,Completed,2024-11-26 00:00:00
-73.85657588,40.74746015,Queens,11368,108-009,46 AVENUE,0,11990494,404,12/31/2024,21,15863095,23727630,Completed,2024-11-26 00:00:00
-73.84376543,40.72312274,Queens,11375,108-14,70 AV,0,5001360,406,12/31/2024,29,4666211,24482051,Completed,2024-11-26 00:00:00
-73.93739571,40.82267488,Manhattan,10039,168,WEST 147 STREET,0,6419583,110,12/31/2024,9,15979301,9374689,Completed,2024-11-26 00:00:00
-73.85764829,40.75192114,Queens,11368,108-42,39 AVENUE,0,1211446,403,12/31/2024,21,15861451,24661959,Completed,2024-11-26 00:00:00
-73.86063105,40.75116019,Queens,11368,104-41,39 AVENUE,0,12338922,403,12/31/2024,21,15861462,24595798,Completed,2024-11-26 00:00:00
-73.86073911,40.75112831,Queens,11368,104-39,39 AVENUE,0,12338924,403,12/31/2024,21,15861465,24595797,Completed,2024-11-26 00:00:00
-73.86145585,40.75078622,Queens,0,104-18,39 AVENUE,0,4020017,403,12/31/2024,0,15861467,24673623,Completed,2024-11-26 00:00:00
-73.86286045,40.74851384,Queens,11368,41-002,103 STREET,0,6614395,404,12/31/2024,21,15861474,23987068,Completed,2024-11-26 00:00:00
-73.86114590,40.75100036,Queens,11368,104-023,39 AVENUE,0,12364688,403,12/31/2024,21,15863094,24661967,Completed,2024-11-26 00:00:00
-73.99066700,40.57590050,Brooklyn,11224,2316,MERMAID AVENUE,0,2643027,313,12/31/2024,47,15850365,23420553,Completed,2024-11-26 00:00:00
-73.97024907,40.57984120,Brooklyn,11224,440,NEPTUNE AVENUE,0,722896,313,12/31/2024,48,15850366,23398083,Completed,2024-11-26 00:00:00
-73.97093581,40.57977645,Brooklyn,11224,460,NEPTUNE AVENUE,0,722897,313,12/31/2024,48,15850367,23398087,Completed,2024-11-26 00:00:00
-73.97114138,40.57977054,Brooklyn,11224,464,NEPTUNE AVENUE,0,722895,313,12/31/2024,48,15857571,23398089,Completed,2024-11-26 00:00:00
-73.99065097,40.57872693,Brooklyn,11224,2201,NEPTUNE AVENUE,0,12291133,313,12/31/2024,47,15857572,24482048,Completed,2024-11-26 00:00:00
-73.99066736,40.57881091,Brooklyn,11224,2201,NEPTUNE AVENUE,0,12291132,313,12/31/2024,47,15857573,24482047,Completed,2024-11-26 00:00:00
-73.99069312,40.57894851,Brooklyn,11224,2201,NEPTUNE AVENUE,0,12291131,313,12/31/2024,47,15857574,24483111,Completed,2024-11-26 00:00:00
-73.99072591,40.57910696,Brooklyn,11224,2201,NEPTUNE AVENUE,0,12291129,313,12/31/2024,47,15857575,24482046,Completed,2024-11-26 00:00:00
-73.99070796,40.57902893,Brooklyn,11224,2201,NEPTUNE AVENUE,0,12291130,313,12/31/2024,47,15857576,24483110,Completed,2024-11-26 00:00:00
-74.00204470,40.57671799,Brooklyn,11224,3528,NEPTUNE AVENUE,0,2646139,313,12/31/2024,47,15857577,22918249,Completed,2024-11-26 00:00:00
-73.96868181,40.57491837,Brooklyn,11235,3111,OCEAN PARKWAY,0,11878945,313,12/31/2024,48,15857578,23448721,Completed,2024-11-26 00:00:00
-73.98288536,40.57842836,Brooklyn,11224,2825,WEST 15 STREET,0,286959,313,12/31/2024,47,15857579,21494966,Completed,2024-11-26 00:00:00
-73.98277731,40.57782055,Brooklyn,11224,2851,WEST 15 STREET,0,11040569,313,12/31/2024,47,15857580,21496079,Completed,2024-11-26 00:00:00
-73.98264641,40.57713514,Brooklyn,11224,2885,WEST 15 STREET,0,11039332,313,12/31/2024,47,15857581,21494961,Completed,2024-11-26 00:00:00
-73.98263753,40.57709948,Brooklyn,11224,2885,WEST 15 STREET,0,11039334,313,12/31/2024,47,15857582,21494965,Completed,2024-11-26 00:00:00
-73.98269648,40.57737293,Brooklyn,11224,2885,WEST 15 STREET,0,11039337,313,12/31/2024,47,15857583,21494964,Completed,2024-11-26 00:00:00
-73.98255422,40.57670182,Brooklyn,11224,2903,WEST  15 STREET,0,2650860,313,12/31/2024,47,15857584,23420608,Completed,2024-11-26 00:00:00
-73.98496983,40.57800419,Brooklyn,11224,2833,WEST 17 STREET,0,12291135,313,12/31/2024,47,15857585,24482050,Completed,2024-11-26 00:00:00
-73.98485614,40.57741270,Brooklyn,11224,2863,WEST 17 STREET,0,12291136,313,12/31/2024,47,15857586,24483112,Completed,2024-11-26 00:00:00
-73.99064188,40.57287873,Brooklyn,11224,3024,WEST 24 STREET,0,11878923,313,12/31/2024,47,15857587,23448693,Completed,2024-11-26 00:00:00
-74.00376499,40.58009233,Brooklyn,11224,2683,WEST 37 STREET,0,11872502,313,12/31/2024,47,15857588,23420575,Completed,2024-11-26 00:00:00
-73.97202986,40.57885034,Brooklyn,11224,2935,WEST  5 STREET,0,2638335,313,12/31/2024,48,15857589,23447837,Completed,2024-11-26 00:00:00
-73.97724847,40.57957960,Brooklyn,11224,2814,WEST 8 STREET,0,11835861,313,12/31/2024,48,15857590,23398158,Completed,2024-11-26 00:00:00
-73.94791499,40.81482864,Manhattan,10027,2475,FREDERICK DOUGLASS BOULEVARD,0,274738,110,12/31/2024,9,15971191,631029,Completed,2024-11-26 00:00:00
-73.93943568,40.82760576,Manhattan,10039,304,WEST 152 STREET,0,2308897,110,12/31/2024,9,15971203,2901831,Completed,2024-11-26 00:00:00
-73.84135008,40.72779316,Queens,11375,68-15,112 st,0,11055444,406,12/31/2024,29,15979387,21533581,Completed,2024-11-26 00:00:00
-73.84173343,40.72780644,Queens,11375,68-15,112 ST,0,11055436,406,12/31/2024,29,15979388,21533582,Completed,2024-11-26 00:00:00
-73.93906349,40.82245217,Manhattan,10039,200,WEST 146 STREET,0,2346339,110,12/31/2024,9,15971182,24264287,Completed,2024-11-26 00:00:00
-73.85421181,40.74828227,Queens,11368,109-39,46 AVENUE,0,3636328,404,12/31/2024,21,15861520,24628047,Completed,2024-11-26 00:00:00
-73.86164377,40.74477470,Queens,11368,102-02,NICOLLS AVENUE,0,12086956,404,12/31/2024,21,15861523,23987082,Completed,2024-11-26 00:00:00
-73.86164779,40.74472407,Queens,11368,102-002,NICOLLS AVENUE,0,12509904,404,12/31/2024,21,15861527,25020094,Completed,2024-11-26 00:00:00
-73.85843598,40.74523917,Queens,11368,104-022,48 AVENUE,0,8836758,404,12/31/2024,21,15861533,15664221,Completed,2024-11-26 00:00:00
-73.85837251,40.74525041,Queens,11368,104-022,48 AVENUE,0,12507163,404,12/31/2024,21,15861536,25015019,Completed,2024-11-26 00:00:00
-73.85831687,40.74526761,Queens,11368,104-022,48 AVENUE,0,12507165,404,12/31/2024,21,15861539,25015025,Completed,2024-11-26 00:00:00
-73.85820402,40.74530321,Queens,11368,104-022,48 AVENUE,0,12507170,404,12/31/2024,21,15861543,25015029,Completed,2024-11-26 00:00:00
-73.85772968,40.74545061,Queens,11368,104-044,48 AVENUE,0,8837200,404,12/31/2024,21,15861569,15664220,Completed,2024-11-26 00:00:00
-73.86692753,40.82093195,Bronx,10473,1735,LAFAYETTE AVENUE,0,3650423,209,12/31/2024,18,15916392,24487133,Completed,2024-11-26 00:00:00
-73.86345206,40.82376516,Bronx,10473,1831,STORY AVENUE,0,3927737,209,12/31/2024,18,15916394,24547512,Completed,2024-11-26 00:00:00
-73.93892021,40.82729647,Manhattan,10039,301,WEST 152 STREET,0,9835901,110,12/31/2024,9,15885024,18391462,Completed,2024-11-26 00:00:00
-73.93810835,40.82266151,Manhattan,10039,2533,7 AVENUE,0,2334033,110,12/31/2024,9,15885026,18391479,Completed,2024-11-26 00:00:00
-73.93843149,40.82392299,Manhattan,10039,205,WEST 148 STREET,0,2310411,110,12/31/2024,9,15885028,18397410,Completed,2024-11-26 00:00:00
-73.93818476,40.82255686,Manhattan,10039,2529,ADAM CLAYTON POWELL JR BOULEVARD,0,2334034,110,12/31/2024,9,15886154,18391480,Completed,2024-11-26 00:00:00
-73.93710618,40.82162869,Manhattan,10039,100,WEST 146 STREET,0,8304281,110,12/31/2024,9,15885015,14104986,Completed,2024-11-26 00:00:00
-73.93687131,40.82152856,Manhattan,10039,100,WEST 146 STREET,0,8304683,110,12/31/2024,9,15885016,14104987,Completed,2024-11-26 00:00:00
-73.93702475,40.82159258,Manhattan,10039,100,WEST 146 STREET,0,8304681,110,12/31/2024,9,15885017,14105808,Completed,2024-11-26 00:00:00
-73.93694873,40.82155898,Manhattan,10039,100,WEST 146 STREET,0,8305084,110,12/31/2024,9,15885018,14105809,Completed,2024-11-26 00:00:00
-73.93679110,40.82149231,Manhattan,10039,100,WEST 146 STREET,0,8304684,110,12/31/2024,9,15885019,14105810,Completed,2024-11-26 00:00:00
-73.93862274,40.82564426,Manhattan,10039,287,WEST 150 STREET,0,11383153,110,12/31/2024,9,15885036,22326484,Completed,2024-11-26 00:00:00
-73.93722563,40.82587589,Manhattan,10039,211,WEST 151 STREET,0,11411170,110,12/31/2024,9,15885038,22382761,Completed,2024-11-26 00:00:00
-73.94016378,40.82384320,Manhattan,10039,273,WEST 147 STREET,0,2346320,110,12/31/2024,9,15885039,22393018,Completed,2024-11-26 00:00:00
-73.94772422,40.81509332,Manhattan,10027,2479,FREDERICK DOUGLASS BOULEVARD,0,11985612,110,12/31/2024,9,15885070,23717170,Completed,2024-11-26 00:00:00
-73.94214791,40.82233632,Manhattan,10030,2714,FREDERICK DOUGLASS BOULEVARD,0,12203871,110,12/31/2024,9,15885104,24264283,Completed,2024-11-26 00:00:00
-73.90147480,40.85404616,Bronx,10457,2102,GRAND CONCOURSE ,0,12395215,205,12/31/2024,15,15861779,24733872,Completed,2024-11-26 00:00:00
-73.90150715,40.85394934,Bronx,10457,2093,ANTHONY AVENUE ,0,12395212,205,12/31/2024,15,15861780,24733874,Completed,2024-11-26 00:00:00
-73.90144554,40.85412778,Bronx,10457,2102,GRAND CONCOURSE,0,12395221,205,12/31/2024,15,15861788,24733875,Completed,2024-11-26 00:00:00
-73.91661473,40.84988081,Bronx,10453,1731,UNIVERSITY AVENUE,0,12500399,205,12/31/2024,14,15861790,24999232,Completed,2024-11-26 00:00:00
-73.91582570,40.85043061,Bronx,10453,1763,UNIVERSITY AVENUE,0,12500403,205,12/31/2024,14,15861803,24999239,Completed,2024-11-26 00:00:00
-73.91600235,40.85030446,Bronx,10453,1759,UNIVERSITY AVENUE,0,12500409,205,12/31/2024,14,15861810,24999244,Completed,2024-11-26 00:00:00
-73.91776489,40.84907633,Bronx,10453,1685,UNIVERSITY AVENUE,0,12500419,205,12/31/2024,14,15861817,24999253,Completed,2024-11-26 00:00:00
-73.91791171,40.84896446,Bronx,10453,1683,UNIVERSITY AVENUE,0,12500420,205,12/31/2024,14,15861819,24999254,Completed,2024-11-26 00:00:00
